"Campaign name","Ad Set Name","Ad name",Placement,"Delivery status","Delivery level","Ad Set Name","Amount spent (USD)","Attribution setting","CPM (cost per 1,000 impressions)",Impressions,Frequency,Reach,"CTR (Link)","Link clicks","Landing page views rate per link clicks","Result type",Results,"Cost per result","Adds to cart","Reporting starts","Reporting ends"
"US-SanJose-Traffic-May2025-Interest - 2nd - Support",Interest,I-Flyer,"Profile reels",not_delivering,ad,Interest,0.02,"7-day click or 1-day view",2.85714286,7,1.16666667,6,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-EN-Traffic-MAY2025-Target- 2nd - Support",Target,"T-Video-Blind Liar","Facebook Notifications",not_delivering,ad,Target,0.02,"7-day click or 1-day view",6.66666667,3,1,3,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-EN-Traffic-MAY2025-Target- 2nd - Support",Target,"T-Video-Blind Liar","Rewarded video",not_delivering,ad,Target,0.02,"7-day click or 1-day view",6.66666667,3,1.5,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-FA-Traffic-Jun2025-Target - Support2",Targeted,"T-Video -","Search results",not_delivering,ad,Targeted,0.02,"7-day click or 1-day view",1.42857143,14,1,14,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-LA-Traffic-May2025-All -Support3",Targeted,T-Flyer,"Facebook Reels",not_delivering,ad,Targeted,0.02,"7-day click or 1-day view",2,10,1.11111111,9,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Phoenix-Traffic-Apr2025-Interest - Support2",Interest,"I-CRS - FireFighter","Instagram Stories",not_delivering,ad,Interest,0.02,"7-day click or 1-day view",6.66666667,3,1,3,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"NW-Oslo-Traffic-EN-MAY2025-Target - 2nd - Support2",Targeted,T-Flyer,"Ads on Reels",not_delivering,ad,Targeted,0.02,"7-day click or 1-day view",1.05263158,19,3.8,5,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-LA-Traffic-May2025-All -Support3",Targeted,T-Flyer,"Facebook Stories",not_delivering,ad,Targeted,0.02,"7-day click or 1-day view",10,2,1,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
ES-Madrid-EN-Traffic-MAY2025-Target-Support,Targeted,T-Flyer,"In-stream reels",not_delivering,ad,Targeted,0.02,"7-day click or 1-day view",0.40816327,49,3.0625,16,0.02040816,1,,"Landing page views",1,0.02,,2025-04-01,2025-09-17
"SE-Stockholm-EN-Traffic-MAY2025-Target- 2nd - Support",Target,"T-CRS - Russian Best Friend",Explore,not_delivering,ad,Target,0.02,"7-day click or 1-day view",4,5,1.25,4,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"IT-Rome-Traffic-EN-MAY2025-Target - Support2",Targeted,"T-Promo Video - Copy 2","Facebook Stories",not_delivering,ad,Targeted,0.02,"7-day click or 1-day view",2.85714286,7,1,7,0.14285714,1,,"Landing page views",,,,2025-04-01,2025-09-17
ES-Madrid-EN-Traffic-MAY2025-Target-Support,Targeted,T-Flyer,"Ads on Reels",not_delivering,ad,Targeted,0.02,"7-day click or 1-day view",0.5,40,1.81818182,22,0.05,2,,"Landing page views",1,0.02,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Interest - 2nd - Support2",Interest,"I-CRS - French Persian",Explore,not_delivering,ad,Interest,0.02,"7-day click or 1-day view",2.5,8,1,8,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"IT-Rome-Traffic-EN-MAY2025-Target - Support2",Targeted,"T-Promo Video - Copy 2","Instagram Stories",not_delivering,ad,Targeted,0.02,"7-day click or 1-day view",1.66666667,12,1,12,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Phoenix-Traffic-Apr2025-Interest - Support",Interest,"I-CRS - 911",Marketplace,not_delivering,ad,Interest,0.02,"7-day click or 1-day view",10,2,1,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"IT-Rome-Traffic-EN-MAY2025-Target - Support2",Targeted,"T-Promo Video - Copy 2","Facebook profile feed",not_delivering,ad,Targeted,0.02,"7-day click or 1-day view",4,5,1,5,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-EN-Traffic-MAY2025-Interest - 2nd - Support-FB",Interest,"I-CRS - Italian Wife",Marketplace,not_delivering,ad,Interest,0.02,"7-day click or 1-day view",10,2,1,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Gothenburg-FA-Traffic-Jun2025-Target - Support",Targeted,"T-CRS - Gherti",Explore,inactive,ad,Targeted,0.02,"7-day click or 1-day view",3.33333333,6,1.5,4,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"GR-Athen-EN-Traffic-MAY2025-Interest - Support2",Interest,I-Flyer,"Facebook Reels",not_delivering,ad,Interest,0.02,"7-day click or 1-day view",0.8,25,1.08695652,23,0.04,1,,"Landing page views",1,0.02,,2025-04-01,2025-09-17
"BHZ-Ggsh-FA-Traffic-May2025-Interest - Clicks - Support",Interest,I-Video,"Ads on Reels",not_delivering,ad,Interest,0.02,"7-day click or 1-day view",0.22222222,90,1.40625,64,0.01111111,1,,"Link clicks",1,0.02,,2025-04-01,2025-09-17
"US-Fresno-Traffic-MAY2025-Interest - Support3",Interest,"I-CRS - Mexican BF",Explore,not_delivering,ad,Interest,0.01999967,"7-day click or 1-day view",2.49995879,8,1,8,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Target - 2nd - Support3",Targeted,"T-CRS - Sergeant","Instagram Stories",not_delivering,ad,Targeted,0.01999813,"7-day click or 1-day view",1.99981287,10,1,10,0,,,"Landing page views",,,,2025-04-01,2025-09-17
FB/IG_T_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-16-25,WM_25-50_EN_Feed_SEP6_Portland_7PM_RetargetLookalike_7-16-25,"CRS_EN_PORT_SEP6_7PM_PissGuy_7-10-25 - Copy","Instagram Stories",not_delivering,ad,WM_25-50_EN_Feed_SEP6_Portland_7PM_RetargetLookalike_7-16-25,0.01999756,"7-day click or 1-day view",9.99877833,2,1,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
FB/IG_T_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-16-25,WM_25-50_EN_Feed_SEP6_Portland_7PM_RetargetLookalike_7-16-25,"CRS_EN_PORT_SEP6_7PM_PissGuy_7-10-25 - Copy","Facebook Notifications",not_delivering,ad,WM_25-50_EN_Feed_SEP6_Portland_7PM_RetargetLookalike_7-16-25,0.01999756,"7-day click or 1-day view",3.99951133,5,1,5,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Interest - 2nd - Support5",Interest,"I-CRS - Habibi","Instagram Stories",not_delivering,ad,Interest,0.0102439,"7-day click or 1-day view",5.12195122,2,1,2,0.5,1,,"Landing page views",,,1,2025-04-01,2025-09-17
"US-Fresno-Traffic-May2025- Black - Support",Interest-Black,"Black-CRS - Sergeant","Instagram Stories",not_delivering,ad,Interest-Black,0.01010541,"7-day click or 1-day view",10.10541447,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Fresno-Traffic-MAY2025-Target - Support4",Targeted,Black-Promovideo,"In-stream reels",not_delivering,ad,Targeted,0.01009058,"7-day click or 1-day view",3.36352657,3,1,3,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Fresno-Traffic-MAY2025-Target - Support4",Targeted,Black-Promovideo,"Profile reels",not_delivering,ad,Targeted,0.01009058,"7-day click or 1-day view",2.01811594,5,1,5,0.2,1,,"Landing page views",1,0.01009058,,2025-04-01,2025-09-17
"US-Fresno-Traffic-MAY2025-Target - Support4",Targeted,Black-Promovideo,"Ads on Reels",not_delivering,ad,Targeted,0.01009058,"7-day click or 1-day view",1.00905797,10,2,5,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Fresno-Traffic-MAY2025-Target - Support4",Targeted,"T-CRS - Sergeant","Facebook Notifications",not_delivering,ad,Targeted,0.01005045,"7-day click or 1-day view",10.05045409,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-EN-Traffic-MAY2025-Interest - 2nd - Support",Interest,"I-CRS - Nor.Names","Instagram Stories",not_delivering,ad,Interest,0.01004139,"7-day click or 1-day view",2.51034768,4,1,4,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-FA-Traffic-Jun2025-Target - Support",Targeted,T-Flyer,"Explore home",not_delivering,ad,Targeted,0.01003448,"7-day click or 1-day view",0.10674977,94,1.06818182,88,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-EN-Traffic-MAY2025-Interest - 2nd - Support",Interest,I-Flyer,Marketplace,not_delivering,ad,Interest,0.01003356,"7-day click or 1-day view",2.00671141,5,1.66666667,3,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-EN-Traffic-MAY2025-Interest - 2nd - Support",Interest,I-Flyer,"Explore home",not_delivering,ad,Interest,0.01003356,"7-day click or 1-day view",0.35834132,28,1.07692308,26,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Fresno-Traffic-MAY2025-Interest - Support4",Interest,"I-CRS - Job Interview",Marketplace,not_delivering,ad,Interest,0.01003,"7-day click or 1-day view",2.50750107,4,2,2,0.25,1,,"Landing page views",1,0.01003,,2025-04-01,2025-09-17
"SE-Gothenburg-EN-Traffic-JUN2025-Interest - Support",Interest,"I-CRS - Shady Friends",Explore,not_delivering,ad,Interest,0.01001882,"7-day click or 1-day view",10.0188178,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-FA-Traffic-MAY2025-Interest - Support",Interest,I-Flyer,"In-stream reels",not_delivering,ad,Interest,0.01001678,"7-day click or 1-day view",2.50419463,4,1,4,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-FA-Traffic-MAY2025-Interest - Support",Interest,I-Flyer,Marketplace,not_delivering,ad,Interest,0.01001678,"7-day click or 1-day view",10.01677852,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Gothenburg-FA-Traffic-JUN2025-Interest - Support",Interest,"I-CRS - Liar","Native, banner & interstitial",not_delivering,ad,Interest,0.01001606,"7-day click or 1-day view",5.008028,2,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Interest - 2nd - Support5",Interest,I-Flyer,"Ads on Reels",not_delivering,ad,Interest,0.01001464,"7-day click or 1-day view",1.43066304,7,1,7,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Interest - 2nd - Support5",Interest,I-Flyer,Marketplace,not_delivering,ad,Interest,0.01001464,"7-day click or 1-day view",10.01464129,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-Traffic-EN-MAY2025-Target - 2nd - Support",Targeted,"T-CRS - Job Interview","Feed: video feeds",not_delivering,ad,Targeted,0.01001191,"7-day click or 1-day view",10.01191345,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Target - 2nd - Support2",Targeted,"T-CRS - Fire Fighter","Search results",not_delivering,ad,Targeted,0.01001185,"7-day click or 1-day view",5.00592736,2,1,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-JUN2025-Target - 2ND - Support2",Targeted,"T-CRS - Father Love","Facebook Notifications",not_delivering,ad,Targeted,0.01001048,"7-day click or 1-day view",2.00209644,5,2.5,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Interest - 2nd - Support5",Interest,"I-Video-Piss Guy","Ads on Reels",not_delivering,ad,Interest,0.01000844,"7-day click or 1-day view",1.42977785,7,1.75,4,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-Traffic-EN-MAY2025-Target - 2nd - Support",Targeted,"T-CRS - Balls Drink","Instagram Stories",not_delivering,ad,Targeted,0.01000841,"7-day click or 1-day view",1.66806824,6,1,6,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Gothenburg-Traffic-EN-JUN2025-Target - Support",Targeted,"T-CRS - Shady Friends",Explore,not_delivering,ad,Targeted,0.01000769,"7-day click or 1-day view",3.33589809,3,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Gothenburg-Traffic-EN-JUN2025-Target - Support",Targeted,"T-CRS - Shady Friends","Feed: video feeds",not_delivering,ad,Targeted,0.01000769,"7-day click or 1-day view",10.00769428,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"IT-Rome-Traffic-EN-MAY2025-Target - Support2","Targeted - PagevIews","T-CRS - Job Interview",Marketplace,not_delivering,ad,"Targeted - PagevIews",0.01000645,"7-day click or 1-day view",1.66774228,6,1,6,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"IT-Rome-Traffic-EN-MAY2025-Target - Support2","Targeted - PagevIews","T-CRS - Job Interview","Instagram Stories",not_delivering,ad,"Targeted - PagevIews",0.01000645,"7-day click or 1-day view",3.33548456,3,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Interest - 2nd - Support2",Interest,"I-CRS - FireFighter",Explore,not_delivering,ad,Interest,0.01000608,"7-day click or 1-day view",2.00121531,5,1,5,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-SanJose-Traffic-May2025-Interest - 2nd - Support2",Interest,I-Flyer,"Facebook profile feed",not_delivering,ad,Interest,0.01000595,"7-day click or 1-day view",10.00595238,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-SanJose-Traffic-May2025-Target - 2nd - Support2",Targeted,"T-CRS - Shady Friends","Facebook profile feed",not_delivering,ad,Targeted,0.01000473,"7-day click or 1-day view",1.11163614,9,1.125,8,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Fresno-Traffic-MAY2025-Interest - Support3",Interest,"I-CRS - Balls Drink",Explore,not_delivering,ad,Interest,0.01000438,"7-day click or 1-day view",5.00219138,2,1,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Interest - 2nd - Support5",Interest,"I-CRS - Piss Guy","Facebook Reels",not_delivering,ad,Interest,0.01000411,"7-day click or 1-day view",2.50102824,4,1,4,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Target - 2nd - Support4",Targeted,"T-Video-Piss Guy","Ads on Reels",not_delivering,ad,Targeted,0.01000352,"7-day click or 1-day view",0.35726857,28,1.4,20,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"NW-Oslo-Traffic-EN-MAY2025-Target - 2nd - Support",Targeted,"T-CRS - GYNCO","Instagram Stories",not_delivering,ad,Targeted,0.01000302,"7-day click or 1-day view",3.33434008,3,1.5,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Interest - 2nd - Support4",Interest,"I-CRS - Piss Guy","Instagram Stories",not_delivering,ad,Interest,0.01000296,"7-day click or 1-day view",10.00296384,1,0,0,1,1,,"Landing page views",1,0.01000296,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Interest - 2nd - Support4",Interest,"I-CRS - Piss Guy","Facebook Reels",not_delivering,ad,Interest,0.01000296,"7-day click or 1-day view",5.00148192,2,1,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
US-Portland-SignUp-EN-SEP2025-Target,Targeted,T-Flyer,"Messenger Stories",not_delivering,ad,Targeted,0.01000279,"7-day click or 1-day view",10.00278542,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Interest - 2nd - Support5",Interest,"I-CRS - Piss Guy","Instagram Stories",not_delivering,ad,Interest,0.01000266,"7-day click or 1-day view",10.00265745,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Interest - 2nd - Support5",Interest,"I-CRS - Piss Guy","Facebook Reels",not_delivering,ad,Interest,0.01000266,"7-day click or 1-day view",2.50066436,4,1,4,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Interest - 2nd - Support5",Interest,"I-CRS - Piss Guy","Facebook Notifications",not_delivering,ad,Interest,0.01000266,"7-day click or 1-day view",1.42895106,7,1,7,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-SanJose-Traffic-May2025-Interest - 2nd - Support2",Interest,"I-CRS - Shady Friends",Explore,not_delivering,ad,Interest,0.01000224,"7-day click or 1-day view",1.11135968,9,1,9,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Gothenburg-FA-Traffic-Jun2025-Target - Support2",Targeted,T-Flyer,"Messenger inbox",not_delivering,ad,Targeted,0.01000195,"7-day click or 1-day view",10.00194531,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Gothenburg-FA-Traffic-Jun2025-Target - Support2",Targeted,T-Flyer,"Instagram search results",not_delivering,ad,Targeted,0.01000195,"7-day click or 1-day view",10.00194531,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
ES-Madrid-EN-Traffic-MAY2025-Target-Support,Targeted,"T-Big Video","Facebook Stories",not_delivering,ad,Targeted,0.01000145,"7-day click or 1-day view",10.00145328,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-FA-Traffic-Jun2025-Interest - 2nd-FB - Support","Interest - FB","I-Video-oghianoos - FB","Facebook Stories",not_delivering,ad,"Interest - FB",0.01000145,"7-day click or 1-day view",1.25018111,8,1,8,0.25,2,,"Landing page views",1,0.01000145,,2025-04-01,2025-09-17
"TR-Istanbul-FA-Traffic-Jun2025-Interest - 2nd-FB - Support","Interest - FB","I-Video-oghianoos - FB","Facebook Notifications",not_delivering,ad,"Interest - FB",0.01000145,"7-day click or 1-day view",0.27781802,36,1,36,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"IT-Rome-Traffic-EN-MAY2025-Target - Support2","Targeted - List","T-CRS - Jew Muslim",Marketplace,not_delivering,ad,"Targeted - List",0.01000142,"7-day click or 1-day view",10.00141764,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"IT-Rome-Traffic-EN-MAY2025-Target - Support2","Targeted - PagevIews","T-Promo Video - Copy","Search results",not_delivering,ad,"Targeted - PagevIews",0.01000122,"7-day click or 1-day view",0.23812421,42,1.3125,32,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"IT-Rome-Traffic-EN-MAY2025-Target - Support2",Targeted,"T-CRS - Jew Muslim",Marketplace,not_delivering,ad,Targeted,0.01000105,"7-day click or 1-day view",1.11122794,9,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Interest - 2nd - Support4",Interest,"I-CRS - Father Love",Marketplace,not_delivering,ad,Interest,0.01000103,"7-day click or 1-day view",5.0005143,2,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"NW-Oslo-Traffic-EN-MAY2025-Target - 2nd - Support2",Targeted,"T-CRS - Jew Muslim",Marketplace,not_delivering,ad,Targeted,0.01000093,"7-day click or 1-day view",2.00018541,5,1,5,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"NW-Oslo-Traffic-EN-MAY2025-Target - 2nd - Support2","Targeted - Pageviews","T-CRS - Jew Muslim","Facebook Notifications",not_delivering,ad,"Targeted - Pageviews",0.01000081,"7-day click or 1-day view",2.5002016,4,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-JUN2025-Target - 2ND - Support2",Targeted,"T-CRS - Jew Muslim","Facebook Notifications",not_delivering,ad,Targeted,0.01000078,"7-day click or 1-day view",2.00015645,5,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Phoenix-Traffic-Apr2025-Target - Support",Targeted,"T-CRS - job interview",Explore,not_delivering,ad,Targeted,0.01000059,"7-day click or 1-day view",5.00029718,2,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"NW-Oslo-EN-Traffic-MAY2025-Interest - 2nd - Support",Interest,"I-CRS - Father Love","Facebook Reels",not_delivering,ad,Interest,0.01000058,"7-day click or 1-day view",0.6250361,16,1.33333333,12,0,,,"Landing page views",,,,2025-04-01,2025-09-17
ES-Madrid-EN-Traffic-MAY2025-Target-Support,Targeted,"T-CRS - Job Interview","Facebook Notifications",inactive,ad,Targeted,0.01000049,"7-day click or 1-day view",2.00009783,5,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Gothenburg-FA-Traffic-JUN2025-Interest - Support2",Interest,"I-CRS - Testosterone","Business Explore",not_delivering,ad,Interest,0.01000048,"7-day click or 1-day view",3.33349209,3,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-JUN2025-Target - 2ND - Support",Targeted,"T-Video-Indian Columbian","Native, banner & interstitial",not_delivering,ad,Targeted,0.01000043,"7-day click or 1-day view",0.76926392,13,0,0,0.07692308,1,,"Landing page views",1,0.01000043,,2025-04-01,2025-09-17
"US-LA-Traffic-May2025- Black - Support",Interest-Black,"Black-CRS - Sergeant","Instagram Stories",not_delivering,ad,Interest-Black,0.01000023,"7-day click or 1-day view",3.33341153,3,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-MAY2025-Interest - 2ND - Support",Interest,"I-Video-Indian Columbian","Facebook Notifications",not_delivering,ad,Interest,0.0100002,"7-day click or 1-day view",0.90910913,11,1,11,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-MAY2025-Interest - 2ND - Support",Interest,"I-Video-Indian Columbian","Search results",not_delivering,ad,Interest,0.0100002,"7-day click or 1-day view",0.43479132,23,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-MAY2025-Interest - 2ND - Support",Interest,"I-Video-Indian Columbian","Facebook profile feed",not_delivering,ad,Interest,0.0100002,"7-day click or 1-day view",0.2564154,39,1,39,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"IT-Rome-Traffic-EN-MAY2025-Target - Support2","Targeted - PagevIews","T-CRS - Jew Muslim","Facebook Notifications",not_delivering,ad,"Targeted - PagevIews",0.0100002,"7-day click or 1-day view",0.52632605,19,1,19,0.05263158,1,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-MAY2025-Interest - 2ND - Support",Interest,"I-Video-Indian Columbian",Marketplace,not_delivering,ad,Interest,0.0100002,"7-day click or 1-day view",1.66670007,6,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-MAY2025-Interest - 2ND - Support",Interest,"I-Video-Indian Columbian","Feed: video feeds",not_delivering,ad,Interest,0.0100002,"7-day click or 1-day view",0.08849735,113,1,113,0.05309735,6,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-Traffic-EN-MAY2025-Target - 2nd - Support2",Targeted,I-Flyer,"Feed: video feeds",not_delivering,ad,Targeted,0.01,"7-day click or 1-day view",3.33333333,3,1.5,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Portland_SEP6_7PM_C25_W_LPView_EN_Feed_7-1-25,W_30-50_EN_Feed_SEP6_Portland_7PM_BuyingTickets_7-1-25,Flyer_EN_PORT_SEP6_7PM_Flyer_7-1-25,"Facebook Stories",not_delivering,ad,W_30-50_EN_Feed_SEP6_Portland_7PM_BuyingTickets_7-1-25,0.01,"7-day click or 1-day view",10,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"GR-Athen-EN-Traffic-MAY2025-Interest - Support2",Interest,I-Flyer,Explore,not_delivering,ad,Interest,0.01,"7-day click or 1-day view",10,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
