"Reporting starts","Reporting ends","Campaign name","Campaign Delivery","Ad set budget","Ad set budget type","Amount spent (USD)","Attribution setting","CPM (cost per 1,000 impressions) (USD)",Impressions,Frequency,Reach,"CTR (Link)","Link clicks",Results,"Result indicator","Cost per results",Ends
2025-07-21,2025-07-21,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-07-21,2025-07-21,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-07-21,2025-07-21,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-07-21,2025-07-21,IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25-4th,not_delivering,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-07-21,2025-07-21,IG_US_WASH_WDC_0927_9PM_3S_C25_M/W_CONV_AddtoCart_EN_Feed_8-15-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-21,2025-07-21,FB_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_8-15-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-21,2025-07-21,FB_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_7-29-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-21,2025-07-21,IG_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_7-29-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-21,2025-07-21,IG_US_WASH_WDC_0928_7PM_S2_C25_W_LPViews_EN_Feed_7-9-25,inactive,40,Daily,21.05,"7-day click or 1-day view",6.359517,3310,1.05213,3146,0.08459215,280,227,actions:landing_page_view,0.09273128,2025-07-31
2025-07-21,2025-07-21,FB_US_WASH_WDC_0928_7PM_S2_C25_MW_LPViews_EN_Feed_7-9-25,inactive,40,Daily,20.76,"7-day click or 1-day view",6.308113,3291,1.035231,3179,0.09450015,311,296,actions:landing_page_view,0.07013514,2025-07-31
2025-07-21,2025-07-21,FB_US_WASH_WDC_0927_6PM_S1_C25_MW_LPViews_EN_Feed_7-7-25,inactive,20,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-07-21,2025-07-21,IG_US_WASH_WDC_0927_6PM_S1_C25_W_LPViews_EN_Feed_7-7-25,inactive,20,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-21,2025-07-21,IG_US_WASH_WDC_0927_6PM_S1_C25_M_LPViews_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-21,2025-07-21,IG_US_WASH_WDC_0927_6PM_S1_C25_W_AddToCart_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-07-21,2025-07-21,IG_US_WASH_WDC_0927_6PM_S1_C25_M_AddToCart_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-07-21,2025-07-21,FB_US_WASH_WDC_0927_6PM_S1_C25_W_AddToCart_EN_Feed_7-4-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-07-21,2025-07-21,FB_US_WASH_WDC_0927_6PM_S1_C25_M_AddToCart_EN_Feed_7-3-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-07-20,2025-07-20,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-07-20,2025-07-20,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-07-20,2025-07-20,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-07-20,2025-07-20,IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25-4th,not_delivering,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-07-20,2025-07-20,IG_US_WASH_WDC_0927_9PM_3S_C25_M/W_CONV_AddtoCart_EN_Feed_8-15-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-20,2025-07-20,FB_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_8-15-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-20,2025-07-20,FB_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_7-29-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-20,2025-07-20,IG_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_7-29-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-20,2025-07-20,IG_US_WASH_WDC_0928_7PM_S2_C25_W_LPViews_EN_Feed_7-9-25,inactive,40,Daily,21.92,"7-day click or 1-day view",6.104149,3591,1.066845,3366,0.07073239,254,227,actions:landing_page_view,0.09656388,2025-07-31
2025-07-20,2025-07-20,FB_US_WASH_WDC_0928_7PM_S2_C25_MW_LPViews_EN_Feed_7-9-25,inactive,40,Daily,22.35,"7-day click or 1-day view",5.96,3750,1.065038,3521,0.1024,384,375,actions:landing_page_view,0.0596,2025-07-31
2025-07-20,2025-07-20,FB_US_WASH_WDC_0927_6PM_S1_C25_MW_LPViews_EN_Feed_7-7-25,inactive,20,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-07-20,2025-07-20,IG_US_WASH_WDC_0927_6PM_S1_C25_W_LPViews_EN_Feed_7-7-25,inactive,20,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-20,2025-07-20,IG_US_WASH_WDC_0927_6PM_S1_C25_M_LPViews_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-20,2025-07-20,IG_US_WASH_WDC_0927_6PM_S1_C25_W_AddToCart_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-07-20,2025-07-20,IG_US_WASH_WDC_0927_6PM_S1_C25_M_AddToCart_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-07-20,2025-07-20,FB_US_WASH_WDC_0927_6PM_S1_C25_W_AddToCart_EN_Feed_7-4-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-07-20,2025-07-20,FB_US_WASH_WDC_0927_6PM_S1_C25_M_AddToCart_EN_Feed_7-3-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-07-19,2025-07-19,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-07-19,2025-07-19,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-07-19,2025-07-19,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-07-19,2025-07-19,IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25-4th,not_delivering,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-07-19,2025-07-19,IG_US_WASH_WDC_0927_9PM_3S_C25_M/W_CONV_AddtoCart_EN_Feed_8-15-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-19,2025-07-19,FB_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_8-15-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-19,2025-07-19,FB_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_7-29-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-19,2025-07-19,IG_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_7-29-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-19,2025-07-19,IG_US_WASH_WDC_0928_7PM_S2_C25_W_LPViews_EN_Feed_7-9-25,inactive,40,Daily,19.31,"7-day click or 1-day view",6.289902,3070,1.010866,3037,0.07589577,233,188,actions:landing_page_view,0.10271277,2025-07-31
2025-07-19,2025-07-19,FB_US_WASH_WDC_0928_7PM_S2_C25_MW_LPViews_EN_Feed_7-9-25,inactive,40,Daily,19.67,"7-day click or 1-day view",6.18748,3179,1.108438,2868,0.10066059,320,301,actions:landing_page_view,0.06534884,2025-07-31
2025-07-19,2025-07-19,FB_US_WASH_WDC_0927_6PM_S1_C25_MW_LPViews_EN_Feed_7-7-25,inactive,20,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-07-19,2025-07-19,IG_US_WASH_WDC_0927_6PM_S1_C25_W_LPViews_EN_Feed_7-7-25,inactive,20,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-19,2025-07-19,IG_US_WASH_WDC_0927_6PM_S1_C25_M_LPViews_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-19,2025-07-19,IG_US_WASH_WDC_0927_6PM_S1_C25_W_AddToCart_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-07-19,2025-07-19,IG_US_WASH_WDC_0927_6PM_S1_C25_M_AddToCart_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-07-19,2025-07-19,FB_US_WASH_WDC_0927_6PM_S1_C25_W_AddToCart_EN_Feed_7-4-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-07-19,2025-07-19,FB_US_WASH_WDC_0927_6PM_S1_C25_M_AddToCart_EN_Feed_7-3-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-07-18,2025-07-18,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-07-18,2025-07-18,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-07-18,2025-07-18,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-07-18,2025-07-18,IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25-4th,not_delivering,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-07-18,2025-07-18,IG_US_WASH_WDC_0927_9PM_3S_C25_M/W_CONV_AddtoCart_EN_Feed_8-15-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-18,2025-07-18,FB_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_8-15-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-18,2025-07-18,FB_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_7-29-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-18,2025-07-18,IG_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_7-29-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-18,2025-07-18,IG_US_WASH_WDC_0928_7PM_S2_C25_W_LPViews_EN_Feed_7-9-25,inactive,40,Daily,19.58,"7-day click or 1-day view",6.261593,3127,1.080138,2895,0.08154781,255,215,actions:landing_page_view,0.09106977,2025-07-31
2025-07-18,2025-07-18,FB_US_WASH_WDC_0928_7PM_S2_C25_MW_LPViews_EN_Feed_7-9-25,inactive,40,Daily,18.82,"7-day click or 1-day view",5.957582,3159,1.066509,2962,0.10794555,341,319,actions:landing_page_view,0.05899687,2025-07-31
2025-07-18,2025-07-18,FB_US_WASH_WDC_0927_6PM_S1_C25_MW_LPViews_EN_Feed_7-7-25,inactive,20,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-07-18,2025-07-18,IG_US_WASH_WDC_0927_6PM_S1_C25_W_LPViews_EN_Feed_7-7-25,inactive,20,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-18,2025-07-18,IG_US_WASH_WDC_0927_6PM_S1_C25_M_LPViews_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-18,2025-07-18,IG_US_WASH_WDC_0927_6PM_S1_C25_W_AddToCart_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-07-18,2025-07-18,IG_US_WASH_WDC_0927_6PM_S1_C25_M_AddToCart_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-07-18,2025-07-18,FB_US_WASH_WDC_0927_6PM_S1_C25_W_AddToCart_EN_Feed_7-4-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-07-18,2025-07-18,FB_US_WASH_WDC_0927_6PM_S1_C25_M_AddToCart_EN_Feed_7-3-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-07-17,2025-07-17,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-07-17,2025-07-17,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-07-17,2025-07-17,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-07-17,2025-07-17,IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25-4th,not_delivering,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-07-17,2025-07-17,IG_US_WASH_WDC_0927_9PM_3S_C25_M/W_CONV_AddtoCart_EN_Feed_8-15-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-17,2025-07-17,FB_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_8-15-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-17,2025-07-17,FB_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_7-29-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-17,2025-07-17,IG_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_7-29-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-17,2025-07-17,IG_US_WASH_WDC_0928_7PM_S2_C25_W_LPViews_EN_Feed_7-9-25,inactive,40,Daily,19.14,"7-day click or 1-day view",6.120883,3127,1.08501,2882,0.06971538,218,175,actions:landing_page_view,0.10937143,2025-07-31
2025-07-17,2025-07-17,FB_US_WASH_WDC_0928_7PM_S2_C25_MW_LPViews_EN_Feed_7-9-25,inactive,40,Daily,19.35,"7-day click or 1-day view",6.193982,3124,1.044816,2990,0.10659411,333,310,actions:landing_page_view,0.06241935,2025-07-31
2025-07-17,2025-07-17,FB_US_WASH_WDC_0927_6PM_S1_C25_MW_LPViews_EN_Feed_7-7-25,inactive,20,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-07-17,2025-07-17,IG_US_WASH_WDC_0927_6PM_S1_C25_W_LPViews_EN_Feed_7-7-25,inactive,20,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-17,2025-07-17,IG_US_WASH_WDC_0927_6PM_S1_C25_M_LPViews_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-17,2025-07-17,IG_US_WASH_WDC_0927_6PM_S1_C25_W_AddToCart_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-07-17,2025-07-17,IG_US_WASH_WDC_0927_6PM_S1_C25_M_AddToCart_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-07-17,2025-07-17,FB_US_WASH_WDC_0927_6PM_S1_C25_W_AddToCart_EN_Feed_7-4-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-07-17,2025-07-17,FB_US_WASH_WDC_0927_6PM_S1_C25_M_AddToCart_EN_Feed_7-3-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-07-16,2025-07-16,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-07-16,2025-07-16,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-07-16,2025-07-16,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-07-16,2025-07-16,IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25-4th,not_delivering,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-07-16,2025-07-16,IG_US_WASH_WDC_0927_9PM_3S_C25_M/W_CONV_AddtoCart_EN_Feed_8-15-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-16,2025-07-16,FB_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_8-15-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-16,2025-07-16,FB_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_7-29-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-16,2025-07-16,IG_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_7-29-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-16,2025-07-16,IG_US_WASH_WDC_0928_7PM_S2_C25_W_LPViews_EN_Feed_7-9-25,inactive,40,Daily,18.98,"7-day click or 1-day view",6.112721,3105,1.07328,2893,0.06763285,210,178,actions:landing_page_view,0.10662921,2025-07-31
2025-07-16,2025-07-16,FB_US_WASH_WDC_0928_7PM_S2_C25_MW_LPViews_EN_Feed_7-9-25,inactive,40,Daily,19.75,"7-day click or 1-day view",6.393655,3089,1.081961,2855,0.11168663,345,318,actions:landing_page_view,0.06210692,2025-07-31
2025-07-16,2025-07-16,FB_US_WASH_WDC_0927_6PM_S1_C25_MW_LPViews_EN_Feed_7-7-25,inactive,20,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-07-16,2025-07-16,IG_US_WASH_WDC_0927_6PM_S1_C25_W_LPViews_EN_Feed_7-7-25,inactive,20,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-16,2025-07-16,IG_US_WASH_WDC_0927_6PM_S1_C25_M_LPViews_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-16,2025-07-16,IG_US_WASH_WDC_0927_6PM_S1_C25_W_AddToCart_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-07-16,2025-07-16,IG_US_WASH_WDC_0927_6PM_S1_C25_M_AddToCart_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-07-16,2025-07-16,FB_US_WASH_WDC_0927_6PM_S1_C25_W_AddToCart_EN_Feed_7-4-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-07-16,2025-07-16,FB_US_WASH_WDC_0927_6PM_S1_C25_M_AddToCart_EN_Feed_7-3-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-07-15,2025-07-15,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-07-15,2025-07-15,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-07-15,2025-07-15,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-07-15,2025-07-15,IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25-4th,not_delivering,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-07-15,2025-07-15,IG_US_WASH_WDC_0927_9PM_3S_C25_M/W_CONV_AddtoCart_EN_Feed_8-15-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-15,2025-07-15,FB_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_8-15-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-15,2025-07-15,FB_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_7-29-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-15,2025-07-15,IG_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_7-29-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-15,2025-07-15,IG_US_WASH_WDC_0928_7PM_S2_C25_W_LPViews_EN_Feed_7-9-25,inactive,40,Daily,19.61,"7-day click or 1-day view",5.566279,3523,1.038927,3391,0.06812376,240,204,actions:landing_page_view,0.09612745,2025-07-31
2025-07-15,2025-07-15,FB_US_WASH_WDC_0928_7PM_S2_C25_MW_LPViews_EN_Feed_7-9-25,inactive,40,Daily,19.25,"7-day click or 1-day view",6.152125,3129,1.077851,2903,0.09427932,295,288,actions:landing_page_view,0.06684028,2025-07-31
2025-07-15,2025-07-15,FB_US_WASH_WDC_0927_6PM_S1_C25_MW_LPViews_EN_Feed_7-7-25,inactive,20,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-07-15,2025-07-15,IG_US_WASH_WDC_0927_6PM_S1_C25_W_LPViews_EN_Feed_7-7-25,inactive,20,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-15,2025-07-15,IG_US_WASH_WDC_0927_6PM_S1_C25_M_LPViews_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-15,2025-07-15,IG_US_WASH_WDC_0927_6PM_S1_C25_W_AddToCart_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-07-15,2025-07-15,IG_US_WASH_WDC_0927_6PM_S1_C25_M_AddToCart_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-07-15,2025-07-15,FB_US_WASH_WDC_0927_6PM_S1_C25_W_AddToCart_EN_Feed_7-4-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-07-15,2025-07-15,FB_US_WASH_WDC_0927_6PM_S1_C25_M_AddToCart_EN_Feed_7-3-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-07-14,2025-07-14,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-07-14,2025-07-14,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-07-14,2025-07-14,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-07-14,2025-07-14,IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25-4th,not_delivering,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-07-14,2025-07-14,IG_US_WASH_WDC_0927_9PM_3S_C25_M/W_CONV_AddtoCart_EN_Feed_8-15-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-14,2025-07-14,FB_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_8-15-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-14,2025-07-14,FB_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_7-29-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-14,2025-07-14,IG_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_7-29-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-14,2025-07-14,IG_US_WASH_WDC_0928_7PM_S2_C25_W_LPViews_EN_Feed_7-9-25,inactive,40,Daily,20.82,"7-day click or 1-day view",5.244332,3970,1.046941,3792,0.05516373,219,199,actions:landing_page_view,0.10462312,2025-07-31
2025-07-14,2025-07-14,FB_US_WASH_WDC_0928_7PM_S2_C25_MW_LPViews_EN_Feed_7-9-25,inactive,40,Daily,20.3,"7-day click or 1-day view",6.118143,3318,1.066538,3111,0.09463532,314,293,actions:landing_page_view,0.06928328,2025-07-31
2025-07-14,2025-07-14,FB_US_WASH_WDC_0927_6PM_S1_C25_MW_LPViews_EN_Feed_7-7-25,inactive,20,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-07-14,2025-07-14,IG_US_WASH_WDC_0927_6PM_S1_C25_W_LPViews_EN_Feed_7-7-25,inactive,20,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-14,2025-07-14,IG_US_WASH_WDC_0927_6PM_S1_C25_M_LPViews_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-07-14,2025-07-14,IG_US_WASH_WDC_0927_6PM_S1_C25_W_AddToCart_EN_Feed_7-7-25,inactive,10,Daily,0,"7-day click, 1-day view, or 1-day engaged-view",0,0,0,0,,,,,,2025-07-31
