"Campaign name","Time of day (viewer's time zone)","Ad Set Name","Ad name","Campaign ID","Ad set ID","Ad ID","Delivery status","Delivery level","Ad Set Name","Attribution setting","Result type",Results,Reach,Impressions,"Cost per result","Quality ranking","Engagement rate ranking","Conversion rate ranking","Amount spent (USD)",Frequency,"Link clicks","CPC (cost per link click)","CTR (Link)","Clicks (all)","CPM (cost per 1,000 impressions)","CTR (link click-through rate)","Adds to cart","Cost per add to cart","Adds to cart conversion value","Reporting starts","Reporting ends"
"IT-Rome-Traffic-EN-Jun2025-Target - Story-FB-IG","16:00:00 - 16:59:59","Targeted - List",T-Flyer,120226616534680429,120226616534690429,120226616534840429,not_delivering,ad,"Targeted - List","7-day click or 1-day view","Landing page views",,2184,2184,,-,-,-,7.56,1,36,0.21,0.01648352,44,3.46153846,1.64835165,,,,2025-05-01,2025-09-20
FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,"18:00:00 - 18:59:59",MW_30-50_EN_Feed_OCT5_Toronto_7PM_VideoPageViews_7-18-25,Video_EN_Toronto_OCT5_7PM_Promo_7-18-25,120229371794620429,120229371794720429,120229371794670429,not_delivering,ad,MW_30-50_EN_Feed_OCT5_Toronto_7PM_VideoPageViews_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,1280,1375,,-,-,-,7.55,1.07421875,71,0.10633803,0.05163636,103,5.49090909,5.16363636,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,"08:00:00 - 08:59:59",IG_MW_24-50_EN_Feed_OCT5_Toronto_4PM_IGFBEngagement_8-20-25-4th,Flyer_EN_Toronto_OCT5_4PM_Flyer_8-20-25,120231457080950429,120231457081090429,120231458551020429,active,ad,IG_MW_24-50_EN_Feed_OCT5_Toronto_4PM_IGFBEngagement_8-20-25-4th,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,1077,1162,,-,-,-,7.5474024,1.07892293,41,0.18408299,0.03528399,47,6.49518279,3.52839931,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"19:00:00 - 19:59:59",MW_21-45_EN_Feed_OCT5_Toronto_7PM_VideoPageViews_7-18-25,Flyer_EN_Toronto_OCT5_7PM_Flyer_7-18-25,120229365441750429,120229369014240429,120229369014260429,not_delivering,ad,MW_21-45_EN_Feed_OCT5_Toronto_7PM_VideoPageViews_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,1905,2045,,-,-,-,7.54054709,1.07349081,49,0.15388872,0.02396088,65,3.68730909,2.39608802,,,,2025-05-01,2025-09-20
"CA-Toronto-SignUp-EN-MAY2025-Target - Copy","08:00:00 - 08:59:59",Targeted,T-Flyer,120221337097980429,120221337098000429,120221337097990429,not_delivering,ad,Targeted,"7-day click or 1-day view","Landing page views",,2312,2463,,-,-,-,7.52697653,1.06531142,194,0.03879885,0.07876573,232,3.0560197,7.87657328,,,,2025-05-01,2025-09-20
FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,"11:00:00 - 11:59:59",MW_30-50_EN_Feed_OCT5_Toronto_7PM_VideoPageViews_7-18-25,Flyer_EN_Toronto_OCT5_7PM_Flyer_7-18-25,120229371794620429,120229371794720429,120229371794660429,not_delivering,ad,MW_30-50_EN_Feed_OCT5_Toronto_7PM_VideoPageViews_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,1610,1752,,-,-,-,7.5,1.08819876,99,0.07575758,0.05650685,189,4.28082192,5.65068493,,,,2025-05-01,2025-09-20
"CA-Toronto-SignUp-EN-MAY2025-Target - Copy","11:00:00 - 11:59:59",Targeted,T-Flyer,120221337097980429,120221337098000429,120221337097990429,not_delivering,ad,Targeted,"7-day click or 1-day view","Landing page views",,2315,2538,,-,-,-,7.4969487,1.09632829,195,0.03844589,0.07683215,237,2.9538805,7.68321513,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,"14:00:00 - 14:59:59",IG_MW_24-50_EN_Feed_OCT5_Toronto_4PM_IGFBEngagement_8-20-25-4th,CRS_EN_Toronto_OCT5_4PM_Promo_8-20-25,120231457080950429,120231457081090429,120231458551030429,active,ad,IG_MW_24-50_EN_Feed_OCT5_Toronto_4PM_IGFBEngagement_8-20-25-4th,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,2492,2569,,-,-,-,7.47978547,1.03089888,110,0.06799805,0.04281822,127,2.91155526,4.28182172,,,,2025-05-01,2025-09-20
"CA-Toronto-SignUp-EN-MAY2025-Target - Copy","09:00:00 - 09:59:59",Targeted,T-Flyer,120221337097980429,120221337098000429,120221337097990429,not_delivering,ad,Targeted,"7-day click or 1-day view","Landing page views",,2257,2441,,-,-,-,7.45691159,1.08152415,166,0.04492115,0.06800492,209,3.05485931,6.8004916,,,,2025-05-01,2025-09-20
CA-Toronto-Traffic-OCT2025-Interest-2ND,"17:00:00 - 17:59:59",Interest,I-Flyer,120226607761310429,120226607761300429,120226608042100429,not_delivering,ad,Interest,"7-day click or 1-day view","Landing page views",,2249,2323,,-,-,-,7.44052965,1.03290351,25,0.29762119,0.01076195,41,3.20298306,1.07619458,,,,2025-05-01,2025-09-20
FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,"12:00:00 - 12:59:59",MW_30-50_EN_Feed_OCT5_Toronto_7PM_VideoPageViews_7-18-25,Flyer_EN_Toronto_OCT5_7PM_Flyer_7-18-25,120229371794620429,120229371794720429,120229371794660429,not_delivering,ad,MW_30-50_EN_Feed_OCT5_Toronto_7PM_VideoPageViews_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,1744,1763,,-,-,-,7.43,1.0108945,65,0.11430769,0.03686897,139,4.21440726,3.68689733,,,,2025-05-01,2025-09-20
CA-Toronto-Traffic-OCT2025-Target-2ND,"10:00:00 - 10:59:59",Targeted,"T-CRS - Piss Guy",120226607737110429,120226607737100429,120227142462500429,not_delivering,ad,Targeted,"7-day click or 1-day view","Landing page views",,1637,1743,,-,-,-,7.38076592,1.0647526,162,0.04556028,0.0929432,182,4.2345186,9.29432014,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"18:00:00 - 18:59:59",MW_21-45_EN_Feed_OCT5_Toronto_7PM_VideoPageViews_7-18-25,Flyer_EN_Toronto_OCT5_7PM_Flyer_7-18-25,120229365441750429,120229369014240429,120229369014260429,not_delivering,ad,MW_21-45_EN_Feed_OCT5_Toronto_7PM_VideoPageViews_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,1751,1886,,-,-,-,7.38053548,1.0770988,62,0.11904089,0.03287381,82,3.9133274,3.2873807,,,,2025-05-01,2025-09-20
FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,"20:00:00 - 20:59:59",MW_30-50_EN_Feed_OCT5_Toronto_7PM_IGFBEngagement_7-18-25,Video_EN_Toronto_OCT5_7PM_Promo_7-18-25,120229371794620429,120229371794730429,120229371794630429,not_delivering,ad,MW_30-50_EN_Feed_OCT5_Toronto_7PM_IGFBEngagement_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,1196,1329,,-,-,-,7.36,1.11120401,83,0.0886747,0.06245297,130,5.5379985,6.24529722,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"14:00:00 - 14:59:59",MW_21-45_EN_Feed_OCT5_Toronto_7PM_VideoPageViews_7-18-25,Flyer_EN_Toronto_OCT5_7PM_Flyer_7-18-25,120229365441750429,120229369014240429,120229369014260429,not_delivering,ad,MW_21-45_EN_Feed_OCT5_Toronto_7PM_VideoPageViews_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,1591,1732,,-,-,-,7.3505333,1.08862351,41,0.1792813,0.02367206,54,4.24395687,2.36720554,,,,2025-05-01,2025-09-20
FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,"13:00:00 - 13:59:59",MW_30-50_EN_Feed_OCT5_Toronto_7PM_VideoPageViews_7-18-25,Flyer_EN_Toronto_OCT5_7PM_Flyer_7-18-25,120229371794620429,120229371794720429,120229371794660429,not_delivering,ad,MW_30-50_EN_Feed_OCT5_Toronto_7PM_VideoPageViews_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,1728,1823,,-,-,-,7.35,1.05497685,86,0.08546512,0.04717499,177,4.03181569,4.71749863,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,"09:00:00 - 09:59:59",IG_MW_24-50_EN_Feed_OCT5_Toronto_4PM_IGFBEngagement_8-20-25-4th,Video_EN_Toronto_OCT5_4PM_MaxPromo_8-20-25,120231457080950429,120231457081090429,120231458551040429,active,ad,IG_MW_24-50_EN_Feed_OCT5_Toronto_4PM_IGFBEngagement_8-20-25-4th,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,1370,1472,,-,-,-,7.30870734,1.07445255,53,0.13790014,0.03600543,73,4.96515444,3.60054348,,,,2025-05-01,2025-09-20
"IT-Rome-Traffic-EN-Jun2025-Target - Story-FB-IG","00:00:00 - 00:59:59",Targeted,T-Flyer,120226616534680429,120226616534850429,120226616534740429,not_delivering,ad,Targeted,"7-day click or 1-day view","Landing page views",,2353,2394,,-,-,-,7.30865506,1.01742456,36,0.2030182,0.01503759,45,3.0529052,1.5037594,,,,2025-05-01,2025-09-20
CA-Toronto-Traffic-OCT2025-Target-2ND,"12:00:00 - 12:59:59",Targeted,"T-CRS - Piss Guy",120226607737110429,120226607737100429,120227142462500429,not_delivering,ad,Targeted,"7-day click or 1-day view","Landing page views",,1565,1622,,-,-,-,7.28075554,1.03642173,173,0.04208529,0.10665845,187,4.48875187,10.66584464,,,,2025-05-01,2025-09-20
"IT-Rome-Traffic-EN-Jun2025-Target - Story-FB-IG","12:00:00 - 12:59:59",Targeted,T-Flyer,120226616534680429,120226616534850429,120226616534740429,not_delivering,ad,Targeted,"7-day click or 1-day view","Landing page views",,2427,2527,,-,-,-,7.27861949,1.04120313,26,0.2799469,0.01028888,33,2.88034012,1.02888801,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,"21:00:00 - 21:59:59",IG_MW_24-50_EN_Feed_OCT5_Toronto_4PM_VideoPageViews_8-20-25,Video_EN_Toronto_OCT5_4PM_MaxPromo_8-20-25,120231457080950429,120231457081080429,120231457081010429,active,ad,IG_MW_24-50_EN_Feed_OCT5_Toronto_4PM_VideoPageViews_8-20-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,1124,1207,,-,-,-,7.26,1.07384342,32,0.226875,0.02651201,51,6.01491301,2.65120133,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"20:00:00 - 20:59:59",MW_21-45_EN_Feed_OCT5_Toronto_7PM_IGFBEngagement_7-18-25,Video_EN_Toronto_OCT5_7PM_Promo_7-18-25,120229365441750429,120229365441740429,120229367665300429,not_delivering,ad,MW_21-45_EN_Feed_OCT5_Toronto_7PM_IGFBEngagement_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,2159,2159,,-,-,-,7.25,1,208,0.03485577,0.0963409,265,3.35803613,9.63408986,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,"10:00:00 - 10:59:59",IG_MW_24-50_EN_Feed_OCT5_Toronto_4PM_IGFBEngagement_8-20-25-4th,Video_EN_Toronto_OCT5_4PM_MaxPromo_8-20-25,120231457080950429,120231457081090429,120231458551040429,active,ad,IG_MW_24-50_EN_Feed_OCT5_Toronto_4PM_IGFBEngagement_8-20-25-4th,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,1408,1481,,-,-,-,7.24871795,1.05184659,36,0.20135328,0.0243079,55,4.89447532,2.43079001,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"17:00:00 - 17:59:59",MW_21-45_EN_Feed_OCT5_Toronto_7PM_VideoPageViews_7-18-25,Flyer_EN_Toronto_OCT5_7PM_Flyer_7-18-25,120229365441750429,120229369014240429,120229369014260429,not_delivering,ad,MW_21-45_EN_Feed_OCT5_Toronto_7PM_VideoPageViews_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,1617,1730,,-,-,-,7.17052024,1.0698825,40,0.17926301,0.02312139,51,4.14480939,2.31213873,,,,2025-05-01,2025-09-20
CA-Toronto-Traffic-OCT2025-Target-2ND,"09:00:00 - 09:59:59",Targeted,"T-CRS - Piss Guy",120226607737110429,120226607737100429,120227142462500429,not_delivering,ad,Targeted,"7-day click or 1-day view","Landing page views",,1476,1641,,-,-,-,7.14074101,1.11178862,161,0.04435243,0.09811091,173,4.35145704,9.8110908,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,"19:00:00 - 19:59:59",IG_MW_24-50_EN_Feed_OCT5_Toronto_4PM_IGFBEngagement_8-20-25-4th,Video_EN_Toronto_OCT5_4PM_MaxPromo_8-20-25,120231457080950429,120231457081090429,120231458551040429,active,ad,IG_MW_24-50_EN_Feed_OCT5_Toronto_4PM_IGFBEngagement_8-20-25-4th,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,1398,1497,,-,-,-,7.1387374,1.07081545,42,0.16996994,0.02805611,68,4.76869566,2.80561122,,,,2025-05-01,2025-09-20
"IT-Rome-Traffic-EN-Jun2025-Target - Story-FB-IG","11:00:00 - 11:59:59",Targeted,T-Flyer,120226616534680429,120226616534850429,120226616534740429,not_delivering,ad,Targeted,"7-day click or 1-day view","Landing page views",,2633,2705,,-,-,-,7.12844165,1.02734523,42,0.1697248,0.0155268,47,2.63528342,1.55268022,,,,2025-05-01,2025-09-20
"IT-Rome-Traffic-EN-Jun2025-Target - Story-FB-IG","16:00:00 - 16:59:59",Targeted,T-Flyer,120226616534680429,120226616534850429,120226616534740429,not_delivering,ad,Targeted,"7-day click or 1-day view","Landing page views",,2126,2126,,-,-,-,7.12844165,1,26,0.27417083,0.01222954,29,3.3529829,1.2229539,,,,2025-05-01,2025-09-20
CA-Toronto-Traffic-OCT2025-Target-2ND,"13:00:00 - 13:59:59",Targeted,T-Flyer,120226607737110429,120226607737100429,120226607737120429,not_delivering,ad,Targeted,"7-day click or 1-day view","Landing page views",,2350,2430,,-,-,-,7.1117798,1.03404255,220,0.03232627,0.09053498,285,2.92665835,9.05349794,,,,2025-05-01,2025-09-20
FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,"19:00:00 - 19:59:59",MW_30-50_EN_Feed_OCT5_Toronto_7PM_VideoPageViews_7-18-25,Video_EN_Toronto_OCT5_7PM_Promo_7-18-25,120229371794620429,120229371794720429,120229371794670429,not_delivering,ad,MW_30-50_EN_Feed_OCT5_Toronto_7PM_VideoPageViews_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,1280,1332,,-,-,-,7.11,1.040625,63,0.11285714,0.0472973,95,5.33783784,4.72972973,,,,2025-05-01,2025-09-20
"IT-Rome-Traffic-EN-Jun2025-Target - Story-FB-IG","18:00:00 - 18:59:59",Targeted,T-Flyer,120226616534680429,120226616534850429,120226616534740429,not_delivering,ad,Targeted,"7-day click or 1-day view","Landing page views",,2310,2351,,-,-,-,7.09840608,1.01774892,32,0.22182519,0.01361123,35,3.01931352,1.36112293,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,"13:00:00 - 13:59:59",IG_MW_24-50_EN_Feed_OCT5_Toronto_4PM_IGFBEngagement_8-20-25-4th,Flyer_EN_Toronto_OCT5_4PM_Flyer_8-20-25,120231457080950429,120231457081090429,120231458551020429,active,ad,IG_MW_24-50_EN_Feed_OCT5_Toronto_4PM_IGFBEngagement_8-20-25-4th,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,1012,1119,,-,-,-,7.0869508,1.10573123,43,0.16481281,0.03842717,51,6.33328936,3.84271671,,,,2025-05-01,2025-09-20
CA-Toronto-Traffic-OCT2025-Interest-2ND,"13:00:00 - 13:59:59",Interest,"I-CRS - Big",120226607761310429,120226607761300429,120226607761350429,not_delivering,ad,Interest,"7-day click or 1-day view","Landing page views",,1254,1312,,-,-,-,7.08220801,1.04625199,98,0.07226743,0.07469512,103,5.3980244,7.4695122,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"19:00:00 - 19:59:59",MW_21-45_EN_Feed_OCT5_Toronto_7PM_VideoPageViews_7-18-25,Video_EN_Toronto_OCT5_7PM_MaxPromo_7-24-25,120229365441750429,120229369014240429,120229628267230429,not_delivering,ad,MW_21-45_EN_Feed_OCT5_Toronto_7PM_VideoPageViews_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,1670,1837,,-,-,-,7.08,1.1,105,0.06742857,0.05715841,169,3.85410996,5.71584105,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"20:00:00 - 20:59:59",MW_21-45_EN_Feed_OCT5_Toronto_7PM_VideoPageViews_7-18-25,Video_EN_Toronto_OCT5_7PM_MaxPromo_7-24-25,120229365441750429,120229369014240429,120229628267230429,not_delivering,ad,MW_21-45_EN_Feed_OCT5_Toronto_7PM_VideoPageViews_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,1597,1709,,-,-,-,7.07,1.0701315,136,0.05198529,0.0795787,198,4.13692218,7.9578701,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,"14:00:00 - 14:59:59",IG_MW_24-50_EN_Feed_OCT5_Toronto_4PM_IGFBEngagement_8-20-25-4th,Flyer_EN_Toronto_OCT5_4PM_Flyer_8-20-25,120231457080950429,120231457081090429,120231458551020429,active,ad,IG_MW_24-50_EN_Feed_OCT5_Toronto_4PM_IGFBEngagement_8-20-25-4th,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,1104,1164,,-,-,-,7.05692134,1.05434783,50,0.14113843,0.04295533,59,6.0626472,4.29553265,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,"10:00:00 - 10:59:59",IG_MW_24-50_EN_Feed_OCT5_Toronto_4PM_IGFBEngagement_8-20-25-4th,Flyer_EN_Toronto_OCT5_4PM_Flyer_8-20-25,120231457080950429,120231457081090429,120231458551020429,active,ad,IG_MW_24-50_EN_Feed_OCT5_Toronto_4PM_IGFBEngagement_8-20-25-4th,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,993,1079,,-,-,-,7.05692134,1.08660624,42,0.16802194,0.03892493,44,6.54024221,3.89249305,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,"11:00:00 - 11:59:59",IG_MW_24-50_EN_Feed_OCT5_Toronto_4PM_IGFBEngagement_8-20-25-4th,Flyer_EN_Toronto_OCT5_4PM_Flyer_8-20-25,120231457080950429,120231457081090429,120231458551020429,active,ad,IG_MW_24-50_EN_Feed_OCT5_Toronto_4PM_IGFBEngagement_8-20-25-4th,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,916,1051,,-,-,-,7.05692134,1.14737991,32,0.22052879,0.03044719,38,6.71448273,3.04471931,,,,2025-05-01,2025-09-20
CA-Toronto-Traffic-OCT2025-Target-2ND,"11:00:00 - 11:59:59",Targeted,"T-CRS - Piss Guy",120226607737110429,120226607737100429,120227142462500429,not_delivering,ad,Targeted,"7-day click or 1-day view","Landing page views",,1582,1700,,-,-,-,7.05073167,1.07458913,168,0.04196864,0.09882353,189,4.14748922,9.88235294,,,,2025-05-01,2025-09-20
FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,"10:00:00 - 10:59:59",MW_30-50_EN_Feed_OCT5_Toronto_7PM_VideoPageViews_7-18-25,Flyer_EN_Toronto_OCT5_7PM_Flyer_7-18-25,120229371794620429,120229371794720429,120229371794660429,not_delivering,ad,MW_30-50_EN_Feed_OCT5_Toronto_7PM_VideoPageViews_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,1615,1679,,-,-,-,7.04,1.03962848,91,0.07736264,0.05419893,146,4.19297201,5.41989279,,,,2025-05-01,2025-09-20
FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,"02:00:00 - 02:59:59",MW_30-50_EN_Feed_OCT5_Toronto_7PM_IGFBEngagement_7-18-25,Video_EN_Toronto_OCT5_7PM_Promo_7-18-25,120229371794620429,120229371794730429,120229371794630429,not_delivering,ad,MW_30-50_EN_Feed_OCT5_Toronto_7PM_IGFBEngagement_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,1114,1229,,-,-,-,7.02,1.1032316,48,0.14625,0.03905614,86,5.71196094,3.90561432,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"00:00:00 - 00:59:59",MW_21-45_EN_Feed_OCT5_Toronto_7PM_VideoPageViews_7-18-25,Video_EN_Toronto_OCT5_7PM_MaxPromo_7-24-25,120229365441750429,120229369014240429,120229628267230429,not_delivering,ad,MW_21-45_EN_Feed_OCT5_Toronto_7PM_VideoPageViews_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,1556,1622,,-,-,-,6.99,1.04241645,110,0.06354545,0.06781751,182,4.30949445,6.78175092,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"16:00:00 - 16:59:59",MW_21-45_EN_Feed_OCT5_Toronto_7PM_VideoPageViews_7-18-25,Video_EN_Toronto_OCT5_7PM_MaxPromo_7-24-25,120229365441750429,120229369014240429,120229628267230429,not_delivering,ad,MW_21-45_EN_Feed_OCT5_Toronto_7PM_VideoPageViews_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,1628,1659,,-,-,-,6.97,1.01904177,103,0.0676699,0.06208559,159,4.2013261,6.20855937,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"16:00:00 - 16:59:59",MW_21-45_EN_Feed_OCT4_Toronto_9PM_Comedy+Events+Max+Media_7-8-25,Flyer_EN_Toronto_OCT4_9PM_Flyer_7-8-25,120228904648040429,120228904648030429,120228904648050429,not_delivering,ad,MW_21-45_EN_Feed_OCT4_Toronto_9PM_Comedy+Events+Max+Media_7-8-25,"7-day click or 1-day view","Landing page views",,2609,2667,,-,-,-,6.97,1.02223074,174,0.04005747,0.06524184,211,2.61342332,6.52418448,,,,2025-05-01,2025-09-20
FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,"02:00:00 - 02:59:59",MW_30-50_EN_Feed_OCT5_Toronto_7PM_VideoPageViews_7-18-25,Video_EN_Toronto_OCT5_7PM_Promo_7-18-25,120229371794620429,120229371794720429,120229371794670429,not_delivering,ad,MW_30-50_EN_Feed_OCT5_Toronto_7PM_VideoPageViews_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,1209,1295,,-,-,-,6.95,1.07113317,41,0.1695122,0.03166023,63,5.36679537,3.16602317,,,,2025-05-01,2025-09-20
CA-Toronto-Traffic-OCT2025-Interest-2ND,"06:00:00 - 06:59:59",Interest,"I-CRS - Big",120226607761310429,120226607761300429,120226607761350429,not_delivering,ad,Interest,"7-day click or 1-day view","Landing page views",,1211,1319,,-,-,-,6.94216435,1.08918249,95,0.07307541,0.07202426,99,5.26320269,7.20242608,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"03:00:00 - 03:59:59",MW_21-45_EN_Feed_OCT5_Toronto_7PM_VideoPageViews_7-18-25,Video_EN_Toronto_OCT5_7PM_Promo_7-18-25,120229365441750429,120229369014240429,120229369014250429,not_delivering,ad,MW_21-45_EN_Feed_OCT5_Toronto_7PM_VideoPageViews_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,1400,1437,,-,-,-,6.94,1.02642857,34,0.20411765,0.0236604,56,4.82950592,2.36604036,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"00:00:00 - 00:59:59",MW_21-45_EN_Feed_OCT4_Toronto_9PM_Comedy+Events+Max+Media_7-8-25,Flyer_EN_Toronto_OCT4_9PM_Flyer_7-8-25,120228904648040429,120228904648030429,120228904648050429,not_delivering,ad,MW_21-45_EN_Feed_OCT4_Toronto_9PM_Comedy+Events+Max+Media_7-8-25,"7-day click or 1-day view","Landing page views",,2514,2548,,-,-,-,6.9,1.01352426,162,0.04259259,0.06357928,196,2.70800628,6.35792779,,,,2025-05-01,2025-09-20
FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,"17:00:00 - 17:59:59",MW_30-50_EN_Feed_OCT5_Toronto_7PM_VideoPageViews_7-18-25,Video_EN_Toronto_OCT5_7PM_Promo_7-18-25,120229371794620429,120229371794720429,120229371794670429,not_delivering,ad,MW_30-50_EN_Feed_OCT5_Toronto_7PM_VideoPageViews_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,1127,1245,,-,-,-,6.85,1.10470275,49,0.13979592,0.03935743,77,5.50200803,3.93574297,,,,2025-05-01,2025-09-20
"IT-Rome-Traffic-EN-Jun2025-Target - Story-FB-IG","12:00:00 - 12:59:59","Targeted - List",T-Flyer,120226616534680429,120226616534690429,120226616534840429,not_delivering,ad,"Targeted - List","7-day click or 1-day view","Landing page views",,1993,2058,,-,-,-,6.84,1.03261415,21,0.32571429,0.01020408,26,3.32361516,1.02040816,,,,2025-05-01,2025-09-20
CA-Toronto-Traffic-OCT2025-Target-2ND,"13:00:00 - 13:59:59",Targeted,"T-CRS - Piss Guy",120226607737110429,120226607737100429,120227142462500429,not_delivering,ad,Targeted,"7-day click or 1-day view","Landing page views",,1528,1598,,-,-,-,6.8207078,1.04581152,185,0.03686869,0.11576971,203,4.26827772,11.57697121,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,"13:00:00 - 13:59:59",IG_MW_24-50_EN_Feed_OCT5_Toronto_4PM_IGFBEngagement_8-20-25-4th,CRS_EN_Toronto_OCT5_4PM_Promo_8-20-25,120231457080950429,120231457081090429,120231458551030429,active,ad,IG_MW_24-50_EN_Feed_OCT5_Toronto_4PM_IGFBEngagement_8-20-25-4th,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,2105,2290,,-,-,-,6.79072646,1.08788599,122,0.05566169,0.05327511,135,2.96538273,5.32751092,,,,2025-05-01,2025-09-20
